"site_ID","M_YEAR","total_abund","site_rel_SR","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
1,2020,104.110944910118,0.4,10,2,1,3,2,0.874702574988083,0,0,0,0.948382238668974,0,0,0,0.618906396184263,0,0.125165558904769,0,353.650543804382,574.625537880668,26
1,2021,83.4676600617039,0.6,10,2,1,3,2,0.874702574988083,0,0,0,0.948382238668974,0,0,0,0.618906396184263,0,0.125165558904769,0,353.650543804382,574.625537880668,27
2,2016,20.6583873860117,0.307692307692308,80,2,1,4,3,0,0,0.0717199727286692,0.658879893904592,0,0,0.256131208397044,0.58541954248485,0,0,0.259160071981354,0.580791209274726,56.3056676799296,0,23
2,2017,38.3279687728919,0.384615384615385,80,2,1,4,3,0,0,0.0717199727286692,0.658879893904592,0,0,0.256131208397044,0.58541954248485,0,0,0.259160071981354,0.580791209274726,56.3056676799296,0,41
2,2020,46.516803836285,0.461538461538462,80,2,1,4,3,0,0,0.0717199727286692,0.658879893904592,0,0,0.256131208397044,0.58541954248485,0,0,0.259160071981354,0.580791209274726,56.3056676799296,0,78
2,2021,66.1160712610186,0.461538461538462,80,2,1,4,3,0,0,0.0717199727286692,0.658879893904592,0,0,0.256131208397044,0.58541954248485,0,0,0.259160071981354,0.580791209274726,56.3056676799296,0,54
3,2016,77.9427202183506,0.5,0,1,2,8,3,0,0,0,1,0,0.0320345720655239,0,0.967965427934476,0,0.0712890607884229,0,0.928710939211577,2892.98878288091,0,27
4,2016,34.1204398900222,0.428571428571429,0,2,2,5,3,0,0,0.171076611628616,0.828923388371384,0,0,0.423080283232403,0.576919716767597,0,0.0233884037174876,0.5085837540999,0.436601116034381,62.3935808915135,0,26
4,2017,54.1669309862912,0.571428571428571,0,2,2,5,3,0,0,0.171076611628616,0.828923388371384,0,0,0.423080283232403,0.576919716767597,0,0.0233884037174876,0.5085837540999,0.436601116034381,62.3935808915135,0,33
5,2018,241.256759286107,0.571428571428571,170,1,1,5,3,0,0,0.338932001179465,0.55759448726066,0,0,0.187909919044507,0.609623198537899,0,0,0.148318279502805,0.612154718241416,15.3348900935932,0,8
5,2020,282.124768672769,0.466666666666667,170,1,1,5,3,0,0,0.338932001179465,0.55759448726066,0,0,0.187909919044507,0.609623198537899,0,0,0.148318279502805,0.612154718241416,15.3348900935932,0,5
6,2016,83.2349503014742,0.466666666666667,NA,NA,NA,NA,NA,0,0,1,0,0,0,0.730445096944897,0.0130782371034544,0,0,0.619653372183769,0.00933421651229967,0,180.546934300318,64
6,2017,89.2765573598686,0.466666666666667,NA,NA,NA,NA,NA,0,0,1,0,0,0,0.730445096944897,0.0130782371034544,0,0,0.619653372183769,0.00933421651229967,0,180.546934300318,54
7,2018,55.9824816383253,0.375,NA,2,NA,4,4,0,0,0.307584351561433,0.590930565252445,0,0,0.212986537552851,0.465957102178718,0.0088357229357727,0,0.231398695573864,0.403849045189663,14.024451919163,0,30
